DATE_TIME,CO,NO2,SO2,CH4
2026-08-21,116.33416929558366,41.454866192602935,35.01009278146347,2759.200949224251
2026-08-22,261.6284979238262,61.40629041484508,35.144864061673616,3238.629591752353
2026-08-23,1238.6208060577164,35.33294241178106,6.743757326126696,3028.000434055355
2026-08-24,793.8101863185843,69.74459487670678,25.63901879610649,1475.1586124213518
2026-08-25,1537.1752082239525,69.476125661969,20.359648890680802,2183.928310055894
2026-08-26,629.9871895821142,18.881088135843797,37.59137662796776,2434.9979382360743
2026-08-27,1555.3249573035241,64.19671932720664,28.85586006020339,3091.8466437689294
2026-08-28,157.3543207247657,62.88456054805723,3.9779904774111854,1303.4863229499774
2026-08-29,1786.7813274956961,56.78502433032767,25.740520772278614,2447.1726094743854
2026-08-30,1742.3225897921366,85.40164575420472,32.28362048643587,1401.6084314604109
